,i
591,134.7390884912984
592,278.21812549494484
593,338.4516664437673
594,752.1619929579492
595,508.07333816843715
596,2645.130457444769
597,1920.365226627997
598,984.2253046739964
599,347.47470987185795
600,576.7238466926245
601,390.39939725135406
602,395.2312177985787
603,321.1148226696681
604,217.09965453431272
605,741.2626547377222
606,116.4224887616514
607,227.16182068766062
608,198.9360890408114
609,214.54276265126515
610,108.92787247411643
611,188.41615948774776
612,764.3862740983035
613,301.06461332777224
614,104.98517437845402
615,160.4635241106456
616,218.5330381536725
617,121.29527565073263
618,109.0287644085471
619,450.24604212649024
620,207.6243000933193
621,518.2517230547027
622,256.1703087999934
623,111.74918590400384
624,365.47246169857874
625,595.7697858375409
626,925.3275983968243
627,221.87488101463245
628,94.2822581791173
629,128.78889935649497
630,112.75211004648303
631,671.9556189423017
632,257.9631440228302
633,82.29754016365074
634,216.54696796348819
635,179.81608399897283
636,183.6037617657703
637,251.77571512703665
638,415.38792821165583
639,147.5136771777486
640,107.09364137233396
641,568.1860323006829
642,56.59754463193535
643,1332.3105041436925
644,227.9136991437598
645,267.43892820274334
646,3815.840056298442
647,263.582077545047
648,708.6486309500563
649,86.81254790476781
650,131.8619117683446
651,413.8110726506564
652,353.0431610648225
653,39.268575685595806
654,147.2488128321767
655,220.2960898103603
656,1084.0214753964
657,381.67719443657245
658,286.7399085414529
659,119.8458751537658
660,156.4994555845286
661,126.96391672958495
662,239.85896002074966
663,283.49328008326853
664,274.3826667014121
665,430.74023167531465
666,211.1792427859478
667,306.20545453407317
668,271.4370787131282
669,401.3639894700614
670,790.1236322757638
671,659.916792880066
672,353.4266543907334
673,453.9143588746474
674,149.7747425800537
675,452.71823330415526
676,183.21872742441636
677,89.06043205112597
678,317.79760356059126
679,165.28584806903035
680,373.6273880875969
681,136.64606211577336
682,1438.5688340289275
683,200.06213548219804
684,173.52994689897128
685,465.11840036109527
686,173.93892143122252
687,176.0814872612186
688,141.35574367309937
689,226.20608646074362
690,921.4344826689191
691,323.099273682235
692,454.1193385723652
693,89.13415303995389
694,322.8116290243926
695,148.18638456492286
696,802.5544950553423
697,88.32206767025079
698,61.211293458056105
699,76.97345607285466
700,282.13445686221525
701,250.87150672732133
702,639.1355886026769
703,230.16367718770763
704,383.2298809970313
705,137.45501742415794
706,1120.184592803488
707,140.02875833311663
708,774.3975538453935
709,361.46326044676726
710,103.10135119817156
711,62.15444340520653
712,72.96375753138011
713,148.74139060405562
714,100.85208686503114
715,744.7306891386971
716,359.4142480507738
717,297.3046099581103
718,200.9850719105493
719,2412.8572560511498
720,149.30817990580738
721,2638.1184712927384
722,78.7903124212561
723,241.526182238628
724,11.963279062062155
725,547.9753599011831
726,463.5294316529798
727,199.75168970840232
728,108.28927919648221
729,115.689951098343
730,235.63529347215808
731,237.65736474028793
732,1015.6147921468979
733,155.86757603059652
734,268.0423855224236
735,432.81249283370374
736,190.26418225115106
737,103.51640939725092
738,295.2720673601847
739,1264.0153953813951
740,322.67612204429605
741,568.2499175661738
742,348.83494006657145
743,664.3812105277048
744,109.79258534485935
745,157.37091962859134
746,166.55552154103287
747,968.061747169208
748,208.33932557569852
749,175.1033346395462
750,121.90472863440701
751,441.22729145504877
752,112.52237891632035
753,507.98498348048963
754,401.7237461837922
755,125.4732275866931
756,148.85640657071534
757,295.51388713973415
758,145.41594962140167
759,35.35719693037921
760,137.16844810422262
761,86.54059819923363
762,106.35737802855867
763,132.1719867041728
764,107.86986362810288
765,114.3479001202479
766,86.15348927960923
767,79.43601319112524
768,52.055749361365045
769,113.15670989437717
770,103.7414210525553
771,131.47308894361657
772,83.02170221676722
773,58.003517189916984
774,10.537430528526817
775,124.0741267043458
776,57.422779685060334
777,35.200894057454825
778,139.73559582403556
779,109.68790347243701
780,79.30229945283348
781,83.4894334450484
782,43.69954160694073
783,82.62870268053886
784,45.1774396122567
785,70.83237848461161
786,76.71291989988224
787,131.85913204356316
788,102.96541860432309
789,113.69171141059658
790,56.3488297951389
791,131.34796651209223
792,97.94131383836304
793,75.99490887621876
794,23.176554474886306
795,25.142918848882353
796,50.34983249572173
797,32.05134778552167
798,78.74381919381567
799,87.42810098097189
800,111.25635113096872
801,125.48733544926044
802,90.99634309258413
803,59.00629268566757
804,103.27374175186165
805,150.65215746578326
806,118.28696895875838
807,115.13826457380982
808,95.97104903491815
809,147.023161018945
810,57.36682051577554
811,112.02574061842408
812,117.93755317715951
813,81.15986618667725
814,171.49282513671815
815,150.95310644250054
816,84.86838236204851
817,78.0425744219004
818,60.12951781964159
819,59.88915966005365
820,96.99921792880671
821,63.367978984166584
822,120.20643506691009
823,80.28604960297055
824,100.57519631745453
825,78.32069625449324
826,147.7940759963592
827,46.84690364600258
828,202.2733244556274
829,134.88023593040373
830,119.75600947660878
831,63.45877026905411
832,77.82242875834986
833,114.10930457977452
834,61.27756896186469
835,147.40332392098514
836,199.98623543972843
837,49.62336742135164
838,56.39349190750883
839,133.79536980947995
840,49.67535093489424
841,138.78491647154186
842,14.308714889871347
843,82.4079247027984
844,280.3597415306911
845,26.684479853404756
846,98.50850033978244
847,110.54680286315218
848,171.1815976998718
849,91.83382396748375
850,178.71260922069416
851,73.12094445953713
852,120.78049617084119
853,111.30796129192356
854,175.09595215977438
855,133.5014196751423
856,50.62513497667795
857,92.60073293135414
858,127.10138478607244
859,62.44633308275359
860,114.96787952736155
861,113.15054769221084
862,29.978583603629023
863,153.25989053705683
864,72.053017676695
865,58.60186278204163
866,74.02801450147226
867,96.25538424627383
868,73.44562410180117
869,98.03116864902839
870,48.46622478089887
871,55.54683463378329
872,109.952596249852
873,139.3996951526208
874,198.09423643326073
875,106.85197293221128
876,101.68233897519661
877,18.268231918020145
878,111.64067726256862
879,99.77694342732285
880,49.38768460869104
881,96.9137139688877
882,89.97409269224424
883,77.17031990308932
884,85.59802184386041
885,164.27442661848167
886,93.98459728715042
887,96.57465667637791
888,106.42653186211068
889,145.2780682518224
890,110.2884292518156
891,66.01394155645406
892,48.59086269016309
893,137.08678415582585
894,65.06364086597729
895,48.931274859718144
896,63.14395354857385
897,84.20677389296493
898,148.37237245786838
899,50.72172130460509
900,139.84512197326282
901,93.46693539451574
902,98.46299787776753
903,80.1433019666784
904,43.982114644238635
905,57.250841440206415
906,82.76918837545757
907,71.54232214484381
908,75.35586312964219
909,81.16243259914395
910,44.28455990402463
911,104.23172425923816
912,67.34978689357689
913,46.577089451207165
914,171.747886598118
915,147.3629335232549
916,90.45286265236498
917,90.8004106803476
918,109.44461054534518
919,97.11601337216078
920,39.63826787174774
921,90.06296653474347
922,36.473742681994175
923,87.27633449438048
924,56.0440752240412
925,119.58047150907305
926,45.839381876596256
927,108.41071739177188
928,80.90505560231671
929,70.09019048653843
930,93.91857814761197
931,74.37265976230174
932,121.43151240498791
933,122.79304832339494
934,69.88314638940035
935,28.933976559722545
936,47.0671541127692
937,58.84346325645674
938,109.56445718640073
939,114.19814273862548
940,61.81166586770229
941,42.750170328127815
942,112.14664059056784
943,121.95442250255421
944,53.03054693192589
945,56.12920448120137
946,143.42487991071658
947,147.87640312769233
948,127.36043364228881
949,128.69232780877996
950,74.35841995887615
951,104.09411847445114
952,67.6462263582414
953,78.29015755116873
954,90.08005554715197
955,131.5518709606664
956,45.94128179964691
957,54.532297056087586
958,135.51104180267825
959,87.91401593432724
960,119.03218669042414
961,54.2443228698344
962,48.09904208638707
963,56.22088241082318
964,166.81730571894335
965,68.13689006554944
966,111.95039183138638
967,122.30671467445345
968,63.96747553739778
969,98.04701367171835
970,70.81931416390569
971,114.98949212057144
972,199.41264742116164
973,138.08694837903397
974,44.179892379515124
975,100.80709567520852
976,97.35344674381767
977,120.52636118730915
978,112.50261347474252
979,49.11816228445197
980,108.56032274215468
981,107.45075115546362
982,72.46951898554008
983,100.74672567611816
984,58.11418053402094
985,134.94825731415693
986,70.86897140535211
987,115.33422578451504
988,115.3159921962101
989,130.90177629972717
990,63.444725328830906
991,116.79962555569801
992,64.54927989106262
993,140.20746328932546
994,63.85351778312941
995,39.28341013358079
996,178.8407468751597
997,112.83453950978004
998,111.74133364053769
999,74.08994297977792
1000,81.20849924164732
1001,144.76344803039672
1002,81.51680418071268
1003,127.75504682441937
1004,153.43149031624054
1005,34.82667158204296
1006,144.2491303030084
1007,116.65997760406214
1008,76.41083603536819
1009,98.38121553733534
1010,110.07957389547262
1011,115.2961411228329
1012,57.52121854513141
1013,122.43849494640087
1014,60.782246449358624
1015,147.19967243207577
1016,52.01333475354507
1017,70.64957299252227
1018,186.41506269707176
1019,67.6929451726979
1020,82.33152225693173
1021,84.4518039721832
1022,94.57056085510796
1023,90.33376498078518
1024,35.550023159092596
1025,56.274735155183194
1026,135.14469249679362
1027,18.754566876008425
1028,102.00868032883056
1029,147.70556706577557
1030,106.4723476564024
1031,81.17526587884485
1032,62.744773931982195
1033,58.563372940430966
1034,93.11523317714486
1035,134.4506229856675
1036,95.34742607867278
1037,125.6947275184457
1038,56.312710081437366
1039,129.56294711349224
1040,88.69944075535167
1041,73.14651126964317
1042,123.19125461435173
1043,122.40924596310894
1044,33.96399130254186
1045,44.567001039592256
1046,59.665587487428326
1047,104.72305693823367
1048,50.612152154194405
1049,103.18089422546828
1050,88.6514607962794
1051,60.620053624690314
1052,108.97725381888175
1053,34.51222142323094
1054,66.3568211502558
1055,40.05039980074216
1056,125.038426915163
1057,117.33144301097556
1058,81.42034230139927
1059,95.69360544114333
1060,103.46659429727748
1061,54.6774332646765
1062,66.44780902440974
1063,65.07781554106602
1064,129.91256790055988
1065,51.44474118052727
1066,153.61299677535854
1067,148.3622074309451
1068,82.47179244567876
1069,74.20313513751182
1070,61.520581239729566
1071,27.670127010892283
1072,48.04499428326083
1073,147.43465999384256
1074,117.15904732999024
1075,118.72415198622926
1076,64.44232291872854
1077,42.95417827999847
1078,61.366443220070224
1079,79.78368782409088
1080,113.23366628247439
1081,82.15381388182224
1082,81.80701976643448
1083,72.23425164093878
1084,104.65703236820465
1085,132.52189635330913
1086,71.87703647685245
1087,144.00859422508358
1088,63.825816918545534
1089,94.1435633964053
1090,117.28857787891991
1091,100.92209337647844
1092,184.77833319701543
1093,96.51699089792668
1094,117.93651725774423
1095,54.627988004261844
1096,67.94337380401093
1097,70.92701116236455
1098,126.3136368292986
1099,79.90684206126642
1100,77.01322155352122
1101,170.0949500254575
1102,53.94052571443623
1103,88.37437149553332
1104,150.72786799047694
1105,120.4994741417802
1106,87.39186176553241
1107,80.43004054758737
1108,59.052231186669914
1109,37.12908503472314
1110,82.04449036957638
1111,55.932342464860355
1112,30.21704329556679
1113,83.28434964126926
1114,73.53948473006325
1115,15.742594452533055
1116,108.48368378272171
1117,32.024276201914674
1118,114.94041517810801
1119,102.06460668312393
1120,32.45806877002565
1121,63.72218559005901
1122,76.97264474626257
1123,53.742747905607146
1124,46.390823466669545
1125,56.00588790289922
1126,48.752120854230135
1127,62.7125962475407
1128,43.0495888331337
1129,58.41787560214952
1130,60.10955677839572
1131,113.38614258070461
1132,36.553089178483646
1133,82.93336598484292
1134,77.75724386284531
1135,106.97161137705332
1136,46.28792643906575
1137,19.452362976042714
1138,52.97468007259322
1139,40.37649204708494
1140,36.10970542847025
1141,60.90816138528355
1142,43.17030662753327
1143,42.035692681882175
1144,65.83027091647935
1145,97.334122948325
1146,64.11147581075575
1147,50.64461545498357
1148,52.91599025238717
1149,68.54448012332134
1150,67.84783498565797
1151,58.395507720414265
1152,36.29808992789353
1153,46.290772570057506
1154,35.14114692013859
1155,79.27444175350479
1156,52.42577684503518
1157,25.361708759614178
1158,61.54663288598376
1159,71.32622689681652
1160,50.25969304169437
1161,19.37457122082557
1162,57.58279057459236
1163,53.46626889390147
1164,55.873418608905354
1165,71.9428526170253
1166,44.31280891200857
1167,72.63648660603653
1168,80.50298136147285
1169,58.570163427976496
1170,71.87135460711576
1171,51.87317417833617
1172,72.360115396444
1173,40.4952625494165
1174,51.36238546715907
1175,45.46869048883575
1176,77.66004637589228
1177,47.49950016611007
1178,78.06396494762781
1179,63.399713304557416
1180,54.366052856761385
1181,12.631763108049077
1182,54.974370053968094
1183,48.95775745283134
1184,50.04498326840254
1185,94.62756240937516
1186,40.60496549735878
1187,53.553879590062124
1188,76.82512562680382
1189,69.24000648853732
1190,89.23128857276947
1191,76.3803711196966
1192,93.76163906438622
1193,44.27048103962188
1194,54.85532522510268
1195,28.385806668445948
1196,51.31296322115709
1197,43.46045026876117
1198,22.70381449393255
1199,57.478692465598435
1200,64.3856306844999
1201,32.77095430565852
1202,65.13088366363564
1203,75.31483646091863
1204,61.82339433241588
1205,41.47251368997004
1206,36.290948832518794
1207,106.25765144231502
1208,80.59495832382252
1209,74.7376822615399
1210,67.273634736029
1211,36.52670674233948
1212,51.00631464298256
1213,49.306716301286485
1214,46.774537794633986
1215,47.05971310291337
1216,75.23615429420326
1217,64.4871688664094
1218,105.27956926210196
1219,78.1611187347621
1220,59.2701730661314
1221,94.69840517881676
1222,91.57445364280096
1223,72.65869290679386
1224,70.31365707686415
1225,38.662037944181534
1226,34.642089441950496
1227,20.20421301941271
1228,48.46341516917778
1229,60.04053636135337
1230,45.366723020732145
1231,115.84797357146051
1232,27.045560823049957
1233,61.702415829408
1234,45.3110488537004
1235,67.98277348467147
1236,53.92546112121177
1237,90.7235584000587
1238,88.17401572807539
1239,55.09164078427642
1240,74.80979752195131
1241,52.81021550600168
1242,77.21669796951204
1243,110.01133176830153
1244,157.39663238709068
1245,52.82060715454824
1246,107.70304452994331
1247,25.650985084499027
1248,124.88563758482918
1249,31.331741971378484
1250,78.57067999066052
1251,31.462959718868248
1252,46.76599285627563
1253,38.44578005474361
1254,56.26485005498598
1255,42.39388387453976
1256,33.36193519555075
1257,48.32679249657257
1258,32.20922226554655
1259,72.88048948435922
1260,34.16842199404193
1261,75.02669288270644
1262,62.548658657872515
1263,56.90410924363385
1264,83.6507779844116
1265,64.27408945867826
1266,79.46309009098754
1267,51.15743199973051
1268,116.04065784085209
1269,72.38846813066121
1270,36.513747172241516
1271,60.25281038915163
1272,38.73022063058549
1273,91.98010306971538
1274,165.07401885742144
1275,45.352539133335036
1276,49.61770136935405
1277,11.615079039576905
1278,117.87852029035989
1279,66.87465890056467
1280,21.392930358643184
1281,101.94633708568836
1282,41.42431096363307
1283,29.356371553639214
1284,11.707654370964903
1285,17.62464363833197
1286,13.465650529871247
1287,973.8663105686209
1288,21.16988898652632
1289,33.14427487396376
1290,109.95278940737738
1291,203.2011070271589
1292,192.55844704222278
1293,66.75329388915381
1294,1312.1489507724827
1295,478.0210986715444
1296,2681.9216684800895
1297,664.8669183923811
1298,279.2316900385594
1299,633.3403528928388
1300,445.3522568984894
1301,119.52817527828671
1302,92.53275983968246
1303,89154.66802353403
1304,8708.902393380722
1305,1945.608814697958
1306,775.5179808237401
1307,1335.9502849229216
1308,842.7573694687459
1309,406.4350309853883
1310,503.5779373422355
1311,406.62357013082357
1312,10.584424516103732
1313,190.84464389958399
1314,30.897746240788827
1315,88.2744469171236
1316,147.33937756913318
1317,105.09293730591587
1318,161.10469555137408
1319,136.41029595573949
1320,319.4920350816046
1321,96.69501764125116
1322,145.8767562599844
1323,115.67328691741766
1324,403.1532521679526
1325,143.58572001146558
1326,116.75510873191251
1327,710.2139597232482
1328,296.85317666639617
1329,375.5060132290643
1330,77.19391227950268
1331,503.9319224937316
1332,462.7231649031908
1333,321.34675683673635
1334,205.68569323425757
1335,146.71896351356327
1336,453.00781692533724
1337,332.9290785733507
1338,592.1584636318219
1339,149.38531443820753
1340,3779.0890804365313
1341,82.49164352046976
1342,58.20276095793519
1343,152.7296060330718
1344,104.06468128011451
1345,1257.5745379452587
1346,573.8395536611678
1347,5648.986856403221
1348,82.22831796024293
1349,536.1242925049615
1350,177.35368791685565
1351,148.3968756415561
1352,1299.3105517328474
1353,153.13931994313674
1354,2112.65700111535
1355,235.3949122054522
1356,11.585611441586307
1357,5227.504517474781
1358,3348.2592322320593
1359,4289.762127928271
1360,2361.8939281382845
